Group,ID,task,profile,selected,tax,emperor,immigrants,childcare,party,age_candidate,gender_candidate,status,temp_Abe
T2_Right,R_2D5lDCyLtVOAEZo,2,1,1,disagree,approve,refuse,not improve,JCP,30,female,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,2,2,0,agree,deny,refuse,not improve,JCP,30,female,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,3,1,1,agree,approve,accept,not improve,LDP,30,female,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,3,2,0,agree,deny,refuse,not improve,JCP,30,female,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,4,1,0,agree,deny,accept,improve,JCP,60,male,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,4,2,1,agree,approve,accept,improve,JCP,60,male,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,5,1,1,disagree,approve,refuse,improve,LDP,40,female,challenger,21
T2_Right,R_2D5lDCyLtVOAEZo,5,2,0,agree,deny,accept,improve,LDP,40,female,challenger,21
T1_Left,R_2D6nX9kMdmAuTNN,1,1,1,agree,deny,refuse,improve,Komeito,50,female,challenger,0
T1_Left,R_2D6nX9kMdmAuTNN,1,2,0,disagree,approve,refuse,not improve,LDP,50,female,challenger,0
T1_Left,R_2D6nX9kMdmAuTNN,2,1,0,disagree,approve,accept,not improve,CDP,60,female,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,2,2,1,agree,deny,refuse,not improve,CDP,60,female,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,3,1,1,agree,deny,refuse,improve,LDP,60,female,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,3,2,0,agree,deny,refuse,improve,Komeito,60,female,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,4,1,1,disagree,deny,refuse,improve,JCP,70,male,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,4,2,0,disagree,approve,accept,improve,LDP,70,male,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,5,1,0,disagree,approve,refuse,not improve,Komeito,50,female,incumbent,0
T1_Left,R_2D6nX9kMdmAuTNN,5,2,1,disagree,approve,accept,improve,JCP,50,female,incumbent,0
T2_Right,R_2D7cKpynXU1W9gm,1,1,1,disagree,approve,refuse,improve,Komeito,70,male,challenger,45
T2_Right,R_2D7cKpynXU1W9gm,1,2,0,agree,deny,accept,not improve,JCP,70,male,challenger,45
T2_Right,R_2D7cKpynXU1W9gm,2,1,1,agree,deny,refuse,not improve,CDP,30,female,incumbent,45
T2_Right,R_2D7cKpynXU1W9gm,2,2,0,disagree,approve,refuse,not improve,Komeito,30,female,incumbent,45
T2_Right,R_2D7cKpynXU1W9gm,3,1,1,agree,approve,accept,not improve,JCP,30,male,incumbent,45
T2_Right,R_2D7cKpynXU1W9gm,3,2,0,disagree,approve,refuse,not improve,JCP,30,male,incumbent,45
T2_Right,R_2D7cKpynXU1W9gm,4,1,0,agree,approve,accept,not improve,CDP,30,female,challenger,45
T2_Right,R_2D7cKpynXU1W9gm,4,2,1,disagree,deny,refuse,improve,CDP,30,female,challenger,45
T2_Right,R_2D7cKpynXU1W9gm,5,1,1,disagree,approve,accept,not improve,Komeito,50,male,challenger,45
T2_Right,R_2D7cKpynXU1W9gm,5,2,0,disagree,approve,accept,improve,LDP,50,male,challenger,45
T2_Left,R_2D8o0gwU1dXBY9P,1,1,0,agree,deny,refuse,improve,Komeito,50,male,incumbent,94
T2_Left,R_2D8o0gwU1dXBY9P,1,2,1,disagree,approve,accept,improve,CDP,50,male,incumbent,94
T2_Left,R_2D8o0gwU1dXBY9P,2,1,1,disagree,approve,accept,improve,JCP,40,female,challenger,94
T2_Left,R_2D8o0gwU1dXBY9P,2,2,0,disagree,deny,accept,improve,JCP,40,female,challenger,94
T2_Left,R_2D8o0gwU1dXBY9P,3,1,0,disagree,approve,accept,improve,JCP,70,female,challenger,94
T2_Left,R_2D8o0gwU1dXBY9P,3,2,1,agree,approve,accept,not improve,JCP,70,female,challenger,94
T2_Left,R_2D8o0gwU1dXBY9P,4,1,1,disagree,approve,refuse,improve,Komeito,60,male,incumbent,94
T2_Left,R_2D8o0gwU1dXBY9P,4,2,0,agree,deny,refuse,improve,CDP,60,male,incumbent,94
T2_Left,R_2D8o0gwU1dXBY9P,5,1,1,disagree,approve,accept,improve,Komeito,40,male,challenger,94
T2_Left,R_2D8o0gwU1dXBY9P,5,2,0,disagree,deny,accept,not improve,JCP,40,male,challenger,94
T2,R_2dA8FIAmclCboOx,1,1,0,agree,deny,accept,improve,Komeito,30,female,challenger,0
T2,R_2dA8FIAmclCboOx,1,2,1,agree,approve,refuse,not improve,JCP,30,female,challenger,0
T2,R_2dA8FIAmclCboOx,2,1,1,agree,approve,accept,not improve,JCP,50,male,incumbent,0
T2,R_2dA8FIAmclCboOx,2,2,0,disagree,deny,accept,not improve,Komeito,50,male,incumbent,0
T2,R_2dA8FIAmclCboOx,3,1,1,disagree,approve,refuse,improve,LDP,60,female,incumbent,0
T2,R_2dA8FIAmclCboOx,3,2,0,agree,deny,accept,not improve,LDP,60,female,incumbent,0
T2,R_2dA8FIAmclCboOx,4,1,1,agree,approve,accept,not improve,CDP,70,male,incumbent,0
T2,R_2dA8FIAmclCboOx,4,2,0,agree,deny,refuse,improve,Komeito,70,male,incumbent,0
T2,R_2dA8FIAmclCboOx,5,1,0,agree,deny,accept,improve,JCP,40,female,challenger,0
T2,R_2dA8FIAmclCboOx,5,2,1,agree,approve,refuse,improve,CDP,40,female,challenger,0
T2_Left,R_2dGDEJJgQSKvmXX,1,1,0,agree,deny,accept,improve,JCP,40,female,incumbent,0
T2_Left,R_2dGDEJJgQSKvmXX,1,2,1,disagree,deny,accept,improve,JCP,40,female,incumbent,0
T2_Left,R_2dGDEJJgQSKvmXX,2,1,1,disagree,deny,refuse,not improve,JCP,30,female,challenger,0
T2_Left,R_2dGDEJJgQSKvmXX,2,2,0,disagree,deny,refuse,not improve,JCP,30,female,challenger,0
T2_Left,R_2dGDEJJgQSKvmXX,3,1,0,agree,deny,accept,not improve,JCP,60,male,incumbent,0
T2_Left,R_2dGDEJJgQSKvmXX,3,2,1,agree,deny,accept,not improve,CDP,60,male,incumbent,0
T2_Left,R_2dGDEJJgQSKvmXX,4,1,0,agree,deny,accept,not improve,CDP,70,female,challenger,0
T2_Left,R_2dGDEJJgQSKvmXX,4,2,1,agree,deny,refuse,improve,JCP,70,female,challenger,0
T2_Left,R_2dGDEJJgQSKvmXX,5,1,0,agree,approve,accept,not improve,Komeito,40,male,incumbent,0
T2_Left,R_2dGDEJJgQSKvmXX,5,2,1,disagree,deny,accept,not improve,CDP,40,male,incumbent,0
T1_Left,R_2dHn5rYrq6TMEnM,1,1,0,agree,deny,accept,improve,JCP,70,male,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,1,2,1,disagree,deny,refuse,not improve,Komeito,70,male,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,2,1,1,agree,approve,refuse,improve,Komeito,40,female,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,2,2,0,disagree,approve,refuse,not improve,Komeito,40,female,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,3,1,0,disagree,approve,accept,not improve,CDP,70,female,challenger,5
T1_Left,R_2dHn5rYrq6TMEnM,3,2,1,agree,approve,refuse,not improve,Komeito,70,female,challenger,5
T1_Left,R_2dHn5rYrq6TMEnM,4,1,1,agree,deny,refuse,not improve,JCP,60,male,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,4,2,0,agree,deny,accept,improve,Komeito,60,male,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,5,1,1,disagree,approve,accept,improve,Komeito,40,female,incumbent,5
T1_Left,R_2dHn5rYrq6TMEnM,5,2,0,disagree,approve,accept,improve,CDP,40,female,incumbent,5
T1,R_2diKkyL2zpTulac,1,1,0,agree,approve,refuse,not improve,JCP,60,male,incumbent,0
T1,R_2diKkyL2zpTulac,1,2,1,agree,deny,accept,improve,JCP,60,male,incumbent,0
T1,R_2diKkyL2zpTulac,2,1,1,agree,deny,accept,improve,Komeito,60,female,challenger,0
T1,R_2diKkyL2zpTulac,2,2,0,agree,deny,refuse,not improve,Komeito,60,female,challenger,0
T1,R_2diKkyL2zpTulac,3,1,1,agree,approve,refuse,improve,CDP,60,male,challenger,0
T1,R_2diKkyL2zpTulac,3,2,0,disagree,approve,refuse,not improve,CDP,60,male,challenger,0
T1,R_2diKkyL2zpTulac,4,1,1,agree,deny,accept,not improve,Komeito,70,male,challenger,0
T1,R_2diKkyL2zpTulac,4,2,0,disagree,approve,refuse,not improve,Komeito,70,male,challenger,0
T1,R_2diKkyL2zpTulac,5,1,0,agree,deny,refuse,not improve,LDP,60,female,incumbent,0
T1,R_2diKkyL2zpTulac,5,2,1,agree,approve,refuse,improve,Komeito,60,female,incumbent,0
T3,R_2DLKMJrhXSyss3E,1,1,0,disagree,deny,accept,not improve,JCP,60,male,challenger,30
T3,R_2DLKMJrhXSyss3E,1,2,1,disagree,deny,accept,improve,JCP,60,male,challenger,30
T3,R_2DLKMJrhXSyss3E,2,1,1,disagree,approve,refuse,not improve,Komeito,50,female,challenger,30
T3,R_2DLKMJrhXSyss3E,2,2,0,agree,deny,accept,improve,JCP,50,female,challenger,30
T3,R_2DLKMJrhXSyss3E,3,1,1,agree,deny,accept,improve,CDP,50,female,incumbent,30
T3,R_2DLKMJrhXSyss3E,3,2,0,agree,deny,accept,not improve,Komeito,50,female,incumbent,30
T3,R_2DLKMJrhXSyss3E,4,1,1,agree,approve,accept,improve,Komeito,70,male,incumbent,30
T3,R_2DLKMJrhXSyss3E,4,2,0,disagree,approve,accept,not improve,LDP,70,male,incumbent,30
T3,R_2DLKMJrhXSyss3E,5,1,0,agree,approve,accept,improve,CDP,60,male,incumbent,30
T3,R_2DLKMJrhXSyss3E,5,2,1,disagree,deny,refuse,improve,JCP,60,male,incumbent,30
T3,R_2dLtBq2JSxmNi6y,1,1,1,disagree,deny,refuse,improve,Komeito,30,female,challenger,93
T3,R_2dLtBq2JSxmNi6y,1,2,0,agree,deny,accept,not improve,JCP,30,female,challenger,93
T3,R_2dLtBq2JSxmNi6y,2,1,1,agree,deny,refuse,improve,Komeito,70,male,incumbent,93
T3,R_2dLtBq2JSxmNi6y,2,2,0,agree,deny,accept,not improve,Komeito,70,male,incumbent,93
T3,R_2dLtBq2JSxmNi6y,3,1,0,agree,approve,refuse,not improve,LDP,60,female,challenger,93
T3,R_2dLtBq2JSxmNi6y,3,2,1,disagree,deny,refuse,not improve,Komeito,60,female,challenger,93
T3,R_2dLtBq2JSxmNi6y,4,1,0,disagree,approve,accept,improve,CDP,30,male,challenger,93
T3,R_2dLtBq2JSxmNi6y,4,2,1,agree,approve,accept,not improve,LDP,30,male,challenger,93
T3,R_2dLtBq2JSxmNi6y,5,1,0,disagree,deny,refuse,improve,CDP,30,female,incumbent,93
T3,R_2dLtBq2JSxmNi6y,5,2,1,agree,approve,accept,not improve,LDP,30,female,incumbent,93
T1,R_2dm4r8jd8Of7SnM,1,1,1,disagree,approve,refuse,improve,Komeito,60,female,incumbent,80
T1,R_2dm4r8jd8Of7SnM,1,2,0,disagree,approve,refuse,not improve,Komeito,60,female,incumbent,80
T1,R_2dm4r8jd8Of7SnM,2,1,0,disagree,deny,accept,improve,CDP,50,female,incumbent,80
T1,R_2dm4r8jd8Of7SnM,2,2,1,agree,deny,accept,not improve,LDP,50,female,incumbent,80
T1,R_2dm4r8jd8Of7SnM,3,1,1,agree,approve,refuse,not improve,CDP,50,male,incumbent,80
T1,R_2dm4r8jd8Of7SnM,3,2,0,disagree,approve,accept,not improve,LDP,50,male,incumbent,80
T1,R_2dm4r8jd8Of7SnM,4,1,1,disagree,deny,accept,improve,LDP,40,male,incumbent,80
T1,R_2dm4r8jd8Of7SnM,4,2,0,agree,deny,refuse,improve,JCP,40,male,incumbent,80
T1,R_2dm4r8jd8Of7SnM,5,1,1,disagree,approve,accept,not improve,Komeito,40,female,incumbent,80
T1,R_2dm4r8jd8Of7SnM,5,2,0,disagree,approve,refuse,not improve,JCP,40,female,incumbent,80
T2_Left,R_2dM8RB5TUtycioA,1,1,1,disagree,approve,accept,improve,CDP,40,female,challenger,46
T2_Left,R_2dM8RB5TUtycioA,1,2,0,disagree,approve,accept,improve,JCP,40,female,challenger,46
T2_Left,R_2dM8RB5TUtycioA,2,1,0,disagree,approve,refuse,not improve,JCP,70,female,challenger,46
T2_Left,R_2dM8RB5TUtycioA,2,2,1,disagree,deny,refuse,not improve,CDP,70,female,challenger,46
T2_Left,R_2dM8RB5TUtycioA,3,1,1,disagree,deny,refuse,improve,LDP,70,female,challenger,46
T2_Left,R_2dM8RB5TUtycioA,3,2,0,agree,deny,refuse,not improve,LDP,70,female,challenger,46
T2_Left,R_2dM8RB5TUtycioA,4,1,1,disagree,approve,accept,improve,LDP,50,male,incumbent,46
T2_Left,R_2dM8RB5TUtycioA,4,2,0,agree,deny,refuse,improve,Komeito,50,male,incumbent,46
T2_Left,R_2dM8RB5TUtycioA,5,1,1,disagree,approve,accept,improve,LDP,30,male,challenger,46
T2_Left,R_2dM8RB5TUtycioA,5,2,0,agree,approve,refuse,improve,CDP,30,male,challenger,46
T2_Left,R_2dmfbEOZcRE105B,1,1,1,disagree,deny,refuse,improve,Komeito,30,female,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,1,2,0,agree,deny,refuse,not improve,CDP,30,female,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,2,1,0,agree,deny,accept,not improve,LDP,40,male,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,2,2,1,agree,approve,refuse,improve,Komeito,40,male,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,3,1,1,agree,deny,accept,improve,LDP,30,male,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,3,2,0,disagree,approve,accept,improve,CDP,30,male,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,4,1,0,agree,deny,refuse,improve,JCP,40,male,challenger,91
T2_Left,R_2dmfbEOZcRE105B,4,2,1,agree,approve,refuse,not improve,CDP,40,male,challenger,91
T2_Left,R_2dmfbEOZcRE105B,5,1,0,disagree,deny,accept,not improve,JCP,30,male,incumbent,91
T2_Left,R_2dmfbEOZcRE105B,5,2,1,disagree,approve,accept,improve,LDP,30,male,incumbent,91
T2,R_2DMjMXjfo1Qd5K9,1,1,1,disagree,approve,accept,not improve,Komeito,40,female,challenger,71
T2,R_2DMjMXjfo1Qd5K9,1,2,0,agree,approve,accept,not improve,CDP,40,female,challenger,71
T2,R_2DMjMXjfo1Qd5K9,2,1,1,disagree,approve,accept,improve,CDP,30,male,incumbent,71
T2,R_2DMjMXjfo1Qd5K9,2,2,0,agree,deny,accept,improve,JCP,30,male,incumbent,71
T2,R_2DMjMXjfo1Qd5K9,3,1,0,disagree,approve,accept,not improve,JCP,60,male,incumbent,71
T2,R_2DMjMXjfo1Qd5K9,3,2,1,agree,deny,refuse,improve,CDP,60,male,incumbent,71
T2,R_2DMjMXjfo1Qd5K9,4,1,1,disagree,approve,refuse,improve,CDP,40,male,incumbent,71
T2,R_2DMjMXjfo1Qd5K9,4,2,0,disagree,deny,refuse,improve,Komeito,40,male,incumbent,71
T2,R_2DMjMXjfo1Qd5K9,5,1,0,disagree,deny,accept,not improve,Komeito,60,male,challenger,71
T2,R_2DMjMXjfo1Qd5K9,5,2,1,agree,approve,accept,not improve,JCP,60,male,challenger,71
T1_Left,R_2DN4HU1RBDtFi8j,1,1,0,agree,approve,accept,not improve,Komeito,60,male,challenger,75
T1_Left,R_2DN4HU1RBDtFi8j,1,2,1,disagree,approve,accept,not improve,Komeito,60,male,challenger,75
T1_Left,R_2DN4HU1RBDtFi8j,2,1,0,agree,approve,accept,not improve,JCP,30,male,challenger,75
T1_Left,R_2DN4HU1RBDtFi8j,2,2,1,agree,deny,accept,improve,JCP,30,male,challenger,75
T1_Left,R_2DN4HU1RBDtFi8j,3,1,1,agree,deny,refuse,improve,CDP,40,male,incumbent,75
T1_Left,R_2DN4HU1RBDtFi8j,3,2,0,agree,deny,accept,improve,CDP,40,male,incumbent,75
T1_Left,R_2DN4HU1RBDtFi8j,4,1,1,agree,deny,refuse,not improve,Komeito,70,male,challenger,75
T1_Left,R_2DN4HU1RBDtFi8j,4,2,0,disagree,deny,accept,improve,LDP,70,male,challenger,75
T1_Left,R_2DN4HU1RBDtFi8j,5,1,0,agree,approve,refuse,not improve,Komeito,30,male,incumbent,75
T1_Left,R_2DN4HU1RBDtFi8j,5,2,1,disagree,approve,refuse,improve,LDP,30,male,incumbent,75
T1_Right,R_2dnesZfDij9U0rE,1,1,1,disagree,approve,accept,improve,Komeito,60,female,challenger,20
T1_Right,R_2dnesZfDij9U0rE,1,2,0,agree,deny,refuse,improve,Komeito,60,female,challenger,20
T1_Right,R_2dnesZfDij9U0rE,2,1,0,agree,approve,refuse,not improve,CDP,30,male,challenger,20
T1_Right,R_2dnesZfDij9U0rE,2,2,1,disagree,approve,accept,improve,Komeito,30,male,challenger,20
T1_Right,R_2dnesZfDij9U0rE,3,1,1,disagree,approve,refuse,not improve,LDP,50,female,challenger,20
T1_Right,R_2dnesZfDij9U0rE,3,2,0,disagree,deny,refuse,not improve,Komeito,50,female,challenger,20
T1_Right,R_2dnesZfDij9U0rE,4,1,0,disagree,deny,refuse,not improve,CDP,30,female,incumbent,20
T1_Right,R_2dnesZfDij9U0rE,4,2,1,disagree,approve,refuse,not improve,JCP,30,female,incumbent,20
T1_Right,R_2dnesZfDij9U0rE,5,1,0,disagree,deny,refuse,not improve,JCP,30,male,incumbent,20
T1_Right,R_2dnesZfDij9U0rE,5,2,1,agree,deny,accept,not improve,Komeito,30,male,incumbent,20
T2_Left,R_2do0Fvc1GMh9jup,1,1,1,disagree,approve,refuse,improve,LDP,50,female,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,1,2,0,disagree,deny,refuse,improve,CDP,50,female,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,2,1,1,disagree,deny,refuse,improve,JCP,50,male,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,2,2,0,disagree,approve,accept,not improve,JCP,50,male,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,3,1,1,agree,approve,refuse,improve,CDP,60,female,challenger,54
T2_Left,R_2do0Fvc1GMh9jup,3,2,0,disagree,deny,refuse,not improve,CDP,60,female,challenger,54
T2_Left,R_2do0Fvc1GMh9jup,4,1,0,disagree,approve,refuse,improve,JCP,50,male,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,4,2,1,agree,approve,accept,not improve,Komeito,50,male,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,5,1,0,disagree,approve,refuse,not improve,CDP,70,male,incumbent,54
T2_Left,R_2do0Fvc1GMh9jup,5,2,1,disagree,approve,refuse,improve,Komeito,70,male,incumbent,54
T3,R_2drVU90rvosZlNa,1,1,1,agree,approve,refuse,improve,Komeito,30,female,challenger,0
T3,R_2drVU90rvosZlNa,1,2,0,agree,approve,accept,not improve,CDP,30,female,challenger,0
T3,R_2drVU90rvosZlNa,2,1,1,disagree,approve,refuse,not improve,CDP,50,female,incumbent,0
T3,R_2drVU90rvosZlNa,2,2,0,disagree,deny,accept,not improve,JCP,50,female,incumbent,0
T3,R_2drVU90rvosZlNa,3,1,1,disagree,approve,refuse,not improve,Komeito,70,male,challenger,0
T3,R_2drVU90rvosZlNa,3,2,0,disagree,deny,accept,not improve,LDP,70,male,challenger,0
T3,R_2drVU90rvosZlNa,4,1,1,agree,deny,accept,improve,LDP,40,female,challenger,0
T3,R_2drVU90rvosZlNa,4,2,0,agree,deny,refuse,not improve,Komeito,40,female,challenger,0
T3,R_2drVU90rvosZlNa,5,1,1,disagree,deny,refuse,not improve,Komeito,70,female,incumbent,0
T3,R_2drVU90rvosZlNa,5,2,0,agree,approve,accept,not improve,JCP,70,female,incumbent,0
T1_Right,R_2DSrOXMNAyHRtkv,1,1,1,disagree,approve,accept,improve,LDP,50,male,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,1,2,0,agree,deny,accept,not improve,JCP,50,male,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,2,1,1,agree,approve,accept,not improve,LDP,30,male,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,2,2,0,disagree,deny,refuse,not improve,CDP,30,male,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,3,1,0,agree,approve,refuse,improve,Komeito,40,female,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,3,2,1,agree,deny,accept,improve,Komeito,40,female,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,4,1,0,agree,approve,refuse,not improve,Komeito,70,male,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,4,2,1,disagree,approve,refuse,not improve,LDP,70,male,incumbent,90
T1_Right,R_2DSrOXMNAyHRtkv,5,1,1,agree,deny,accept,not improve,LDP,40,female,challenger,90
T1_Right,R_2DSrOXMNAyHRtkv,5,2,0,agree,approve,refuse,improve,Komeito,40,female,challenger,90
T3_Left,R_2dsxkY76AJjK1Cg,1,1,1,agree,deny,refuse,not improve,LDP,50,male,incumbent,90
T3_Left,R_2dsxkY76AJjK1Cg,1,2,0,agree,approve,accept,improve,Komeito,50,male,incumbent,90
T3_Left,R_2dsxkY76AJjK1Cg,2,1,0,agree,deny,accept,improve,JCP,30,male,incumbent,90
T3_Left,R_2dsxkY76AJjK1Cg,2,2,1,agree,deny,refuse,not improve,Komeito,30,male,incumbent,90
T3_Left,R_2dsxkY76AJjK1Cg,3,1,1,disagree,approve,refuse,improve,LDP,60,female,incumbent,90
T3_Left,R_2dsxkY76AJjK1Cg,3,2,0,disagree,deny,refuse,not improve,JCP,60,female,incumbent,90
T3_Left,R_2dsxkY76AJjK1Cg,4,1,0,agree,deny,refuse,not improve,JCP,60,female,challenger,90
T3_Left,R_2dsxkY76AJjK1Cg,4,2,1,agree,approve,refuse,improve,LDP,60,female,challenger,90
T3_Left,R_2dsxkY76AJjK1Cg,5,1,0,disagree,deny,accept,improve,CDP,40,female,challenger,90
T3_Left,R_2dsxkY76AJjK1Cg,5,2,1,agree,approve,refuse,improve,Komeito,40,female,challenger,90
T1_Right,R_2DT868SLvFj5CHx,1,1,0,disagree,approve,accept,improve,JCP,40,female,challenger,35
T1_Right,R_2DT868SLvFj5CHx,1,2,1,agree,deny,refuse,not improve,CDP,40,female,challenger,35
T1_Right,R_2DT868SLvFj5CHx,2,1,0,disagree,deny,accept,not improve,JCP,50,male,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,2,2,1,disagree,approve,accept,not improve,Komeito,50,male,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,3,1,0,disagree,approve,accept,not improve,JCP,50,female,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,3,2,1,agree,approve,refuse,not improve,CDP,50,female,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,4,1,0,disagree,approve,refuse,improve,JCP,70,female,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,4,2,1,disagree,approve,accept,improve,LDP,70,female,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,5,1,1,agree,approve,accept,not improve,LDP,40,female,incumbent,35
T1_Right,R_2DT868SLvFj5CHx,5,2,0,disagree,deny,refuse,improve,LDP,40,female,incumbent,35
T2_Right,R_2du9332DAIvHkrM,1,1,1,disagree,approve,refuse,not improve,Komeito,40,male,challenger,90
T2_Right,R_2du9332DAIvHkrM,1,2,0,agree,deny,accept,not improve,Komeito,40,male,challenger,90
T2_Right,R_2du9332DAIvHkrM,2,1,0,agree,deny,refuse,not improve,Komeito,70,female,challenger,90
T2_Right,R_2du9332DAIvHkrM,2,2,1,agree,approve,refuse,not improve,LDP,70,female,challenger,90
T2_Right,R_2du9332DAIvHkrM,3,1,0,agree,deny,accept,not improve,LDP,70,male,challenger,90
T2_Right,R_2du9332DAIvHkrM,3,2,1,agree,deny,accept,not improve,CDP,70,male,challenger,90
T2_Right,R_2du9332DAIvHkrM,4,1,1,disagree,deny,refuse,not improve,CDP,30,female,challenger,90
T2_Right,R_2du9332DAIvHkrM,4,2,0,agree,approve,accept,not improve,Komeito,30,female,challenger,90
T2_Right,R_2du9332DAIvHkrM,5,1,0,agree,deny,refuse,improve,LDP,70,female,incumbent,90
T2_Right,R_2du9332DAIvHkrM,5,2,1,disagree,deny,refuse,improve,LDP,70,female,incumbent,90
T3,R_2DV8u8yEx2QU9nG,1,1,0,disagree,deny,accept,improve,CDP,30,male,incumbent,39
T3,R_2DV8u8yEx2QU9nG,1,2,1,disagree,approve,accept,not improve,LDP,30,male,incumbent,39
T3,R_2DV8u8yEx2QU9nG,2,1,1,agree,approve,refuse,improve,Komeito,40,female,challenger,39
T3,R_2DV8u8yEx2QU9nG,2,2,0,agree,approve,refuse,not improve,JCP,40,female,challenger,39
T3,R_2DV8u8yEx2QU9nG,3,1,0,agree,approve,accept,improve,CDP,60,female,challenger,39
T3,R_2DV8u8yEx2QU9nG,3,2,1,disagree,approve,refuse,improve,Komeito,60,female,challenger,39
T3,R_2DV8u8yEx2QU9nG,4,1,1,disagree,deny,refuse,not improve,LDP,40,female,challenger,39
T3,R_2DV8u8yEx2QU9nG,4,2,0,agree,approve,accept,improve,JCP,40,female,challenger,39
T3,R_2DV8u8yEx2QU9nG,5,1,1,disagree,deny,accept,not improve,LDP,60,male,incumbent,39
T3,R_2DV8u8yEx2QU9nG,5,2,0,agree,deny,accept,improve,LDP,60,male,incumbent,39
Control,R_2dWK4YJ2v8c6tUt,1,1,1,disagree,approve,accept,improve,LDP,60,female,challenger,0
Control,R_2dWK4YJ2v8c6tUt,1,2,0,agree,approve,accept,improve,Komeito,60,female,challenger,0
Control,R_2dWK4YJ2v8c6tUt,2,1,1,agree,deny,refuse,improve,JCP,50,female,incumbent,0
Control,R_2dWK4YJ2v8c6tUt,2,2,0,agree,deny,refuse,not improve,Komeito,50,female,incumbent,0
Control,R_2dWK4YJ2v8c6tUt,3,1,0,agree,deny,refuse,improve,LDP,30,female,incumbent,0
Control,R_2dWK4YJ2v8c6tUt,3,2,1,agree,approve,accept,not improve,LDP,30,female,incumbent,0
Control,R_2dWK4YJ2v8c6tUt,4,1,0,agree,approve,refuse,not improve,LDP,50,female,challenger,0
Control,R_2dWK4YJ2v8c6tUt,4,2,1,agree,approve,accept,not improve,CDP,50,female,challenger,0
Control,R_2dWK4YJ2v8c6tUt,5,1,0,disagree,deny,accept,improve,CDP,30,female,incumbent,0
Control,R_2dWK4YJ2v8c6tUt,5,2,1,disagree,approve,accept,improve,CDP,30,female,incumbent,0
T3_Right,R_2dXgip8DsnGu4Gm,1,1,1,agree,deny,refuse,not improve,CDP,50,female,challenger,50
T3_Right,R_2dXgip8DsnGu4Gm,1,2,0,disagree,approve,refuse,improve,Komeito,50,female,challenger,50
T3_Right,R_2dXgip8DsnGu4Gm,2,1,1,agree,deny,refuse,improve,Komeito,70,female,incumbent,50
T3_Right,R_2dXgip8DsnGu4Gm,2,2,0,agree,deny,accept,not improve,Komeito,70,female,incumbent,50
T3_Right,R_2dXgip8DsnGu4Gm,3,1,0,disagree,deny,accept,improve,JCP,70,female,incumbent,50
T3_Right,R_2dXgip8DsnGu4Gm,3,2,1,agree,deny,refuse,not improve,Komeito,70,female,incumbent,50
T3_Right,R_2dXgip8DsnGu4Gm,4,1,0,disagree,approve,refuse,not improve,LDP,30,male,incumbent,50
T3_Right,R_2dXgip8DsnGu4Gm,4,2,1,disagree,deny,accept,improve,JCP,30,male,incumbent,50
T3_Right,R_2dXgip8DsnGu4Gm,5,1,0,disagree,approve,accept,not improve,JCP,50,female,challenger,50
